candidat_id,offre_id,titre,taux_match_stocke,pair_found,candidat_found,offre_found,n_candidat_skills,n_offre_skills,n_acquises,n_manquantes,n_essentielles_manquantes,taux_match_neo4j,competences_acquises,competences_manquantes,essentielles_manquantes,delta
PPAUT2510170047914,OFFRE_005914_b91fec4d35d0,Chef D’équipe Maintenance,0.0,True,True,True,6,6,0,6,6,0.0,[],"['consommation d’électricité', 'électromécanique', ""évaluer les besoins d'électricité"", 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]","['consommation d’électricité', 'électromécanique', ""évaluer les besoins d'électricité"", 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]",0.0
PPAUT2510170047914,OFFRE_003803_bc38a67a4920,REGIONAL SITE SUPERVISOR,0.0,True,True,True,6,6,0,6,6,0.0,[],"['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]","['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]",0.0
PPAUT2510170047914,OFFRE_008250_32d43dbbc23d,REGIONAL SITE SUPERVISOR,0.0,True,True,True,6,6,0,6,6,0.0,[],"['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]","['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]",0.0
PPAUT2510170047914,OFFRE_007826_78c820fa9ab1,REGIONAL SITE SUPERVISOR,0.0,True,True,True,6,6,0,6,6,0.0,[],"['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]","['consommation d’électricité', ""évaluer les besoins d'électricité"", 'marché de l’électricité', 'coordonner la production d’électricité', 'électricité', ""assurer la distribution d'électricité""]",0.0
PPAUT2510170047914,OFFRE_004743_c47a362f0381,Technicien,0.833,True,True,True,6,6,5,1,1,0.833333,"['industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']","[""assurer la distribution d'électricité""]","[""assurer la distribution d'électricité""]",0.000333
PPAUT2510170047914,OFFRE_012987_dff34b2dd63d,Technicien Superieur En Électromécanicien,0.0,True,True,True,6,0,0,0,0,0.0,[],[],[],0.0
PPAUT2510170047914,OFFRE_004134_714d0f4e42ba,02 CHARGÉS D’AFFAIRES,0.0,True,True,True,6,6,0,6,6,0.0,[],"[""histoire de l'informatique"", 'matériel informatique', 'supprimer un virus informatique ou un logiciel malveillant d’un ordinateur', 'linguistique informatique', 'conseiller des clients sur des types de matériel informatique', 'avoir des connaissances en informatique']","[""histoire de l'informatique"", 'matériel informatique', 'supprimer un virus informatique ou un logiciel malveillant d’un ordinateur', 'linguistique informatique', 'conseiller des clients sur des types de matériel informatique', 'avoir des connaissances en informatique']",0.0
PPAUT2510170047914,OFFRE_000006_4191c3ab002f,Electromécanicien,0.0,True,True,True,6,6,0,6,6,0.0,[],"['électromécanique', 'modéliser des systèmes électromécaniques', 'étalonner un système électromécanique', 'électricité', 'mécatronique', 'mécanique']","['électromécanique', 'modéliser des systèmes électromécaniques', 'étalonner un système électromécanique', 'électricité', 'mécatronique', 'mécanique']",0.0
PPBZV2511180051779,OFFRE_009567_04fedb1e14a6,Superviseur Mobilisation Communautaire,0.0,True,True,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']","['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",0.0
PPBZV2511180051779,OFFRE_009775_0a881e5a753d,Coordinateur Régional,0.0,True,True,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']","['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",0.0
PPBZV2511180051779,OFFRE_010519_fcdb24789274,Coordinateur Régional,0.0,True,True,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', 'appliquer un code de la publicité', ""gérer la publicité d'un évènement"", ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']","['mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', 'appliquer un code de la publicité', ""gérer la publicité d'un évènement"", ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']",0.0
PPBZV2511180051779,OFFRE_010114_7a46f40cfbba,ADJOINT RESPONSABLE PROGRAMME SANTE/NUTRITION H/F,0.0,True,True,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']","['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",0.0
PPBZV2511180051779,OFFRE_009287_9f48a15a9536,"Enseignant d’Anglais, Allemand Permanent",0.0,True,True,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'allemand', 'anglais', 'planifier des campagnes de marketing sur les médias sociaux', ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']","['mettre en œuvre des stratégies de marketing', 'allemand', 'anglais', 'planifier des campagnes de marketing sur les médias sociaux', ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']",0.0
PPBZV2511180051779,OFFRE_009549_1615f909fc1c,CHARGE DE PATRIMOINE ET DU PARC AUTOMOBILE,0.0,True,True,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']","['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",0.0
PPBZV2511180051779,OFFRE_008922_590558b78baf,SUPERVISEUR SAME,0.0,True,True,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']","['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",0.0
PPBZV2511180051779,OFFRE_010565_1880a3bc05c1,Charge(e) Ressources Humaines,0.0,True,True,True,6,1,0,1,1,0.0,[],['évaluer l’ergonomie d’un lieu de travail'],['évaluer l’ergonomie d’un lieu de travail'],0.0
PPBZV2511180051779,OFFRE_009821_8c58e781da15,Coordinateur Terrain (H/F),0.0,True,True,True,6,0,0,0,0,0.0,[],[],[],0.0
PPBZV2511180051779,OFFRE_008572_2dff6daa3773,ASSISTANT(E) DE DIRECTION CHARGE(E) DES RESSOURCES HUMAINES - Douala,0.0,True,True,True,6,1,0,1,1,0.0,[],['évaluer l’ergonomie d’un lieu de travail'],['évaluer l’ergonomie d’un lieu de travail'],0.0
PPBZV2509150043048,OFFRE_009479_b077c8015bb4,CHEF SERVICE COMPTABILITÉ GÉNÉRALE,1.0,True,True,True,6,6,6,0,0,1.0,"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",[],[],0.0
PPBZV2509150043048,OFFRE_009764_c9776e91a674,Contrôleur de Gestion Industriel,0.833,True,True,True,6,6,5,1,1,0.833333,"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance']",['analyser le risque d’assurance'],['analyser le risque d’assurance'],0.000333
PPBZV2509150043048,OFFRE_010774_63449ee4d777,Directeur Général Banque H/F,0.833,True,True,True,6,6,5,1,1,0.833333,"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance']",['analyser le risque d’assurance'],['analyser le risque d’assurance'],0.000333
PPBZV2509150043048,OFFRE_009336_485d8ad32121,Comptable (H/F),0.833,True,True,True,6,6,5,1,1,0.833333,"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance']",['analyser le risque d’assurance'],['analyser le risque d’assurance'],0.000333
PPBZV2509150043048,OFFRE_009335_02d1010c5cf6,Comptable (H/F),0.833,True,True,True,6,6,5,1,1,0.833333,"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance']",['analyser le risque d’assurance'],['analyser le risque d’assurance'],0.000333
PPBZV2509150043048,OFFRE_008268_f80b20818e89,FINANCE And OPERATION OFFICER,0.167,True,True,True,6,6,1,5,5,0.166667,['comptabilité'],"['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']","['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']",-0.000333
PPBZV2509150043048,OFFRE_008045_f09af01c576c,Financial Service Provider,0.167,True,True,True,6,6,1,5,5,0.166667,['comptabilité'],"['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']","['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']",-0.000333
PPBZV2509150043048,OFFRE_004833_9bf8e0c83892,Gestionnaires D'Operations Financières De Jour & Nuit,0.167,True,True,True,6,6,1,5,5,0.166667,['comptabilité'],"['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']","['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']",-0.000333
PPBZV2509150043048,OFFRE_005911_5ab400a127d3,"Comptabilité, Finance Et Gestion (08 Postes)",0.167,True,True,True,6,6,1,5,5,0.166667,['comptabilité'],"['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']","['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']",-0.000333
PPBZV2509150043048,OFFRE_008304_008261042ccf,02 CHARGES FINANCIERS POUR LE PROJET SEMBE I,0.167,True,True,True,6,6,1,5,5,0.166667,['comptabilité'],"['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']","['procédures des services de comptabilité', 'règles de comptabilité', 'donner des conseils en finance', 'utiliser des systèmes de comptabilité', 'assurer des activités de comptabilité analytique']",-0.000333
PPBZV2506190032709,OFFRE_008608_c67248b0ce1b,conciliateur et probateur de justice,0.0,True,True,True,2,1,0,1,1,0.0,[],['recours légal à un continuum de force'],['recours légal à un continuum de force'],0.0
PPBZV2506190032709,OFFRE_012030_f969d5e29123,Juriste,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_004623_8055ea6a62ac,Chargée De Projet - Plaidoyer,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_004687_400fd8f9049a,Corporate Legal Counsel,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_006377_857b8a94b9b6,Associate Lawyer,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_004752_b8e02c7e50c4,Spécialiste Plaidoyer & Communication,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_003950_22e0603aca2e,COORDONNATEUR(TRICE) Du Guichet Unique,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_006212_d81eb340d53a,"CADRE SOCIAL, DROIT DU TRAVAIL",0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit du travail', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit du travail', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_007447_ea0fc536233c,AVIS DE RECRUTEMENT EXTERNE : (SENIOR) LEGAL OFFICER,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPBZV2506190032709,OFFRE_003383_3bb22ec2a885,RECRUTEMENT D’UN CABINET JURIDIQUE,0.0,True,True,True,2,6,0,6,6,0.0,[],"['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']","['droit pharmaceutique', 'droit douanier', 'droit pénal', 'droit du transport aérien', 'droit commercial', 'droit des obligations']",0.0
PPPNR2502030019203,OFFRE_010910_7143a3f44895,Serveur - Douala,0.667,True,True,True,6,6,4,2,2,0.666667,"['évaluer des procédures de restauration', 'utiliser un serveur média', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']",-0.000333
PPPNR2502030019203,OFFRE_012091_9eeaf3fabdaf,Serveur,0.667,True,True,True,6,6,4,2,2,0.666667,"['évaluer des procédures de restauration', 'utiliser un serveur média', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']",-0.000333
PPPNR2502030019203,OFFRE_010498_63f5d3182c4c,Serveur / Chef de Rang (H/F),0.5,True,True,True,6,6,3,3,3,0.5,"['utiliser un serveur média', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme']","['gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme']",0.0
PPPNR2502030019203,OFFRE_012626_9b9ff0514ff7,Serveur,0.667,True,True,True,6,6,4,2,2,0.666667,"['évaluer des procédures de restauration', 'utiliser un serveur média', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']",-0.000333
PPPNR2502030019203,OFFRE_013221_31d268ab1de4,Serveur,0.667,True,True,True,6,6,4,2,2,0.666667,"['évaluer des procédures de restauration', 'utiliser un serveur média', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']","['opérations de restauration', 'estimer les coûts de restauration d’objets d’antiquité']",-0.000333
PPPNR2502030019203,OFFRE_010200_e9303f5ac58e,Cuisinier / Cuisinière,0.333,True,True,True,6,6,2,4,4,0.333333,"['travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['impact environnemental du tourisme', 'gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme']","['impact environnemental du tourisme', 'gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme']",0.000333
PPPNR2502030019203,OFFRE_007132_0d1946a33628,Offre D'emploi: CUISINIERE,0.0,True,True,True,6,3,0,3,3,0.0,[],"['gérer les imprévus relatifs à l’hôtellerie', 'coordonner les activités de la division d’hébergement en hôtellerie', 'enseigner les principes de l’hôtellerie et de la restauration']","['gérer les imprévus relatifs à l’hôtellerie', 'coordonner les activités de la division d’hébergement en hôtellerie', 'enseigner les principes de l’hôtellerie et de la restauration']",0.0
PPPNR2502030019203,OFFRE_012878_2f51608f794a,Réceptionniste Bilingue,0.5,True,True,True,6,6,3,3,3,0.5,"['évaluer des procédures de restauration', 'travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['opérations de restauration', 'gérer un service de restauration', 'estimer les coûts de restauration d’objets d’antiquité']","['opérations de restauration', 'gérer un service de restauration', 'estimer les coûts de restauration d’objets d’antiquité']",0.0
PPPNR2502030019203,OFFRE_003081_483d495769e8,3 AGENTS POLYVALENTS EN HOTELLERIE,0.333,True,True,True,6,6,2,4,4,0.333333,"['travailler dans une équipe de restauration', 'estimer les coûts de restauration']","['assurer la maintenance des équipements de cuisine', 'donner des instructions au personnel de cuisine', 'maintenir la sécurité de l’hôtel', 'maintenir les équipements de cuisine à la température adéquate']","['assurer la maintenance des équipements de cuisine', 'donner des instructions au personnel de cuisine', 'maintenir la sécurité de l’hôtel', 'maintenir les équipements de cuisine à la température adéquate']",0.000333
PPPNR2502030019203,OFFRE_011098_721abd1ec0cf,Ménagère - Douala,0.0,True,True,True,6,6,0,6,6,0.0,[],"['facteurs humains concernant la sécurité', 'former des agents de sécurité', 'principes de sécurité en équitation', 'mettre en place des protocoles de sécurité sur un site', 'assurer la sécurité de machines', 'fixer des dispositifs de sécurité']","['facteurs humains concernant la sécurité', 'former des agents de sécurité', 'principes de sécurité en équitation', 'mettre en place des protocoles de sécurité sur un site', 'assurer la sécurité de machines', 'fixer des dispositifs de sécurité']",0.0
PPPNR2510100047237,OFFRE_013386_a7ab38beca29,"Agent Qhse ( Qualité, Hygiène, Sécurité,Environnement)",0.833,True,True,True,6,6,5,1,1,0.833333,"['procédures d’assurance qualité', 'former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la sécurité de machines', 'se mettre en relation avec des responsables de l’assurance qualité']",['mettre en place un système de contrôle de la documentation'],['mettre en place un système de contrôle de la documentation'],0.000333
PPPNR2510100047237,OFFRE_013365_343450be5683,Responsable Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_013366_2f2b278f93f2,Responsable Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_012622_8fd50d59c98a,Responsable Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_012371_1dfa6fe9096d,Technicien Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_011721_2aca8122cfc0,Responsable Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_013346_bbed98f28163,Technicien Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_012830_0f16b2c08b35,Technicien Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_012067_c4c9d3099c87,Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047237,OFFRE_011732_c7fd6cb2b767,Hse,0.333,True,True,True,6,6,2,4,4,0.333333,"['procédures d’assurance qualité', 'se mettre en relation avec des responsables de l’assurance qualité']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']","['mettre en place un système de contrôle de la documentation', 'contrôler le lait', 'méthodes d’assurance qualité', 'respecter des listes de contrôle']",0.000333
PPPNR2510100047255,OFFRE_012714_5650d898687a,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_012783_09b2ef8f36a4,Assistante De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_012785_12c3fd55a04c,Assistante De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_011260_32c2cc031458,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_011773_ecd9460a6063,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_013424_b7dad3d6847b,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_012056_26b158d8d5b6,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
PPPNR2510100047255,OFFRE_012398_de546f43727d,Assistant De Direction,1.0,True,True,True,6,6,6,0,0,1.0,"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",[],[],0.0
